237.212 257.353 -551.653 -0.145995 0.224941 0.963373 1.88061e-08
-56.3108 -345.44 -465.249 -0.282912 0.767805 0.574836 0.000831438
87.6641 338.844 -337.697 -0.729118 -0.662703 0.170913 2.43343
340.909 -79.2529 -702.515 -0.995275 -0.0166354 -0.0956589 0.000775012
323.987 132.411 -671.683 -0.122946 -0.0938227 0.987968 0.000619987
344.924 59.3947 -686.468 -0.801867 0.573203 0.168664 1.38247
58.963 344.998 -182.037 0.0639469 -0.995476 0.0702761 2.92904e-08
342.84 70.4312 -989.716 -0.822282 0.530092 0.207015 0.000942146
-171.929 -304.861 -974.393 -0.613976 -0.558606 0.557667 0.000715796
-156.417 313.103 884.707 0.476832 -0.860066 0.181433 1.53434e-08
-337.363 93.1992 359.715 0.993508 0.0523893 0.100983 0.000890245
-345.661 54.9394 246.456 0.605968 0.499157 0.619391 2.74335e-08
-331.677 -111.761 590.301 0.379124 0.449516 -0.808827 0.000986484
-96.4121 -197.821 1010 0.890153 -0.263753 -0.371567 1.75063
-160.74 310.906 740.751 0.819272 0.54928 -0.164576 2.55533e-08
276.221 214.946 577.795 -0.362612 -0.92162 0.138307 1.21643e-08
-321.832 137.565 -431.506 0.270346 -0.484853 0.831764 0.00048591
-290.063 128.093 1010 0.410054 -0.909131 0.0730545 2.13887e-08
303.181 174.875 823.414 -0.649679 -0.380116 -0.658353 0.000101882
241.355 -196.576 1010 -0.931048 0.364496 -0.0170988 0.000259754
-209.334 280.498 -867.177 0.0361696 0.0857931 0.995656 1.03695
-194.372 -291.066 788.167 -0.0208719 0.222666 -0.974671 0.000814721
-229.932 263.877 -732.434 -0.267086 -0.379109 0.885969 0.000689723
283.409 205.377 376.509 0.149843 -0.863424 -0.481711 4.0957e-08
346.195 51.4719 -693.773 0.235386 0.873491 0.426154 0.000632202
-314.261 112.703 1010 0.348434 0.0832122 -0.933632 0.000791836
-125.938 274.645 1010 0.730543 -0.678168 -0.0799742 8.95345e-09
-277.542 -213.238 -743.285 -0.505808 0.364643 0.781788 0.000363431
265.117 228.502 7.90549 -0.827963 -0.155701 0.538734 0.000241929
-314.53 153.529 -180.925 0.02064 0.0292143 0.99936 7.68439e-10
295.292 187.89 -264.859 -0.0625384 -0.470978 0.879926 0.706319
232.813 261.339 114.608 -0.789717 -0.132819 -0.598921 0.000945026
-122.536 126.183 -1010 0.733741 -0.381262 0.562373 0.000482604
347.497 -41.7805 -92.8347 -0.884227 -0.193948 0.424884 0.000525116
224.412 268.587 -426.815 -0.743917 -0.490337 -0.454045 0.000904816
255.147 239.583 -511.448 -0.157803 -0.875982 -0.455801 1.67503e-08
195.063 94.654 -1010 0.91872 0.152248 0.364383 9.75731e-09
-260.94 -233.26 91.3303 0.586207 0.643174 -0.492634 8.0013e-09
56.0783 -345.478 -120.968 0.328502 0.731939 0.596952 0.0003467
-335.081 101.099 716.054 -0.159811 -0.986951 0.0197195 0.000358983
106.582 333.377 381.868 -0.892016 -0.00625217 -0.451961 0.000297648
-169.172 -306.4 916.575 -0.275022 0.960182 0.0491312 3.72422e-09
173.148 -304.171 531.818 0.655884 0.0870285 -0.749828 3.89396e-08
-223.876 -269.035 -616.431 0.486239 0.809564 0.328904 4.45509e-08
-150.217 -316.125 555.248 -0.42389 0.552871 -0.717392 1.09662
269.253 223.613 -931.716 -0.647349 -0.759818 -0.0601222 5.0235e-09
169.026 -306.481 -873.88 -0.300901 0.191849 0.934159 0.000951441
112.345 -331.479 -1005.67 0.383953 -0.0920521 0.918752 0.000854341
343.484 67.2199 908.35 -0.723578 -0.0868526 -0.684756 0.893263
290.591 195.082 -455.039 -0.212524 -0.767427 0.604888 6.9818e-06
105.731 333.648 -500.012 -0.949177 -0.0697575 0.306914 0.000763809
144.113 -119.932 1010 0.344045 0.240107 -0.907734 0.000744149
-93.6377 -13.6753 1010 0.887193 -0.317307 -0.33497 1.98289e-08
140.979 320.351 232.449 -0.564828 -0.64094 -0.519775 1.84169
237.892 -256.724 374.225 -0.438595 0.846819 -0.300887 0.940196
-16.0071 349.634 614.947 -0.355793 -0.52847 -0.770799 3.65076e-08
-5.74811 349.953 -29.485 -0.578596 -0.124603 0.80604 2.82601e-08
-145.989 318.099 445.475 0.569888 -0.717476 0.400569 4.19883e-08
310.095 162.3 471.884 -0.114558 0.608744 -0.785053 0.00046006
-325.69 -128.163 -1007.07 -0.115468 0.592751 0.797066 1.32488e-05
-89.2743 338.423 -961.31 0.0864043 0.408613 0.908609 0.000696527
45.4464 347.037 -382.224 0.420258 -0.904335 -0.0745758 0.000614668
-343.374 -67.7815 -902.204 0.69836 0.697452 -0.16079 1.40557
163.305 -161.633 1010 -0.200502 -0.561559 -0.802777 3.83568e-08
57.1052 -345.31 253.365 -0.0857442 0.815792 0.571955 2.19585e-05
253.207 241.632 -581.365 0.767089 0.0599104 0.638737 1.11563e-08
329.93 116.816 -416.099 -0.815001 -0.569769 0.105531 0.000109769
-310.367 161.778 443.925 0.947362 0.265983 0.178209 2.51208e-08
-202.073 -112.621 1010 -0.555572 -0.691446 -0.461781 2.87788e-08
45.2638 347.061 3.54204 -0.413111 0.00330356 -0.910675 0.000790549
-310.079 162.329 609.565 0.299598 -0.123874 -0.94599 1.11086
-138.503 -215.22 1010 0.616075 0.507427 -0.602469 2.42933
221.225 271.219 210.957 -0.283316 -0.699608 -0.655958 3.43325e-08
68.2548 51.6921 -1010 -0.440209 0.284502 0.851631 0.00031417
-227.368 266.09 -94.3877 0.89623 -0.343011 0.281275 2.09484e-08
145.498 -318.324 -552.644 -0.969466 -0.234548 0.0715792 3.81912e-08
271.696 -220.639 318.725 -0.179848 -0.774003 -0.607103 0.000161558
8.69832 349.892 978.31 -0.108731 0.0482837 -0.992898 1.49209e-08
307.745 -166.712 -266.032 -0.0652252 0.497663 0.864915 0.000329635
298.585 -182.611 -514.989 0.465044 0.836136 0.290878 0.000512712
162.775 309.846 -467.748 0.870598 -0.412603 0.267988 3.06464e-08
-1.00357 -25.1872 1010 -0.472088 0.762245 -0.442849 0.000170295
145.099 200.528 -1010 -0.884637 -0.460151 -0.075361 1.1824
313.498 -155.624 -351.062 -0.737488 0.56013 -0.377314 8.54043e-09
206.381 282.678 856.797 -0.432277 0.858302 -0.276503 0.000944185
-341.205 -77.9707 762.835 -0.654463 0.658877 -0.37089 0.000520508
348.67 -30.4874 417.945 0.694661 0.189233 -0.694001 4.48798e-08
317.442 147.412 263.153 -0.907389 0.409617 0.0941254 0.000905946
-14.9962 349.679 -877.897 0.199913 0.629377 0.750946 2.39758
-128.725 325.469 544.632 -0.502035 0.049931 -0.863405 0.00043275
-131.501 -13.5604 -1010 -0.534363 -0.837008 0.117786 0.000742343
-346.958 46.0465 -144.66 0.539266 -0.836106 0.100592 0.000758616
121.82 -328.115 902.974 0.831928 -0.171062 -0.527858 0.00037459
155.554 313.533 -461.306 -0.709272 -0.674574 -0.204654 0.000656199
173.815 -303.79 888.03 -0.0727287 0.987357 -0.140846 1.98698e-08
327.517 123.42 979.134 -0.950852 0.308861 0.022024 1.82603e-09
-275.523 -215.84 835.788 0.785788 0.61533 0.0624991 1.41685
-344.434 -62.1692 -810.811 0.427115 -0.487858 0.761293 0.00068729
203.746 -284.583 -432.615 -0.666124 -0.688536 0.286701 0.000919852
85.3841 179.931 1010 0.978142 0.108995 -0.177082 1.49386e-08
-173.09 304.204 985.041 -0.744078 -0.0823257 -0.663001 3.13112e-08
-288.366 198.356 -70.9799 -0.399637 -0.564684 0.722096 9.00391e-05
292.084 -192.839 -51.4665 -0.830328 -0.54778 0.102434 0.000115708
51.8708 -346.135 804.169 0.419535 -0.441899 -0.792916 1.04032
149.34 39.6933 -1010 -0.839263 -0.189437 0.509658 1.19094e-05
-34.8617 348.259 904.693 0.596576 0.274282 -0.754232 8.53209e-05
73.3468 -342.228 -990.32 -0.652229 0.746695 0.130549 2.26179e-08
118.401 -173.072 -1010 -0.415889 0.637222 0.648833 1.57587
278.436 212.069 -192.73 -0.84646 0.430808 0.312906 0.000448374
-16.4413 -336.031 1010 -0.133576 0.0893579 -0.987002 0.000192476
-218.904 273.095 289.193 -0.634768 0.0810167 -0.768444 0.00040608
-154.688 -313.961 -254.889 0.0899338 0.994741 0.0490105 0.000221024
281.425 -188.183 1010 0.647249 0.109835 -0.754324 0.000828563
250.072 244.876 -280.221 0.441215 -0.0901493 0.892862 0.359501
-336.852 95.0295 866.364 0.958442 0.00434054 0.285253 0.000895364
196.05 -289.939 -688.85 -0.34555 0.844907 -0.408322 0.00079241
323.542 133.494 896.917 0.221702 -0.892049 -0.393823 0.000173441
133.235 323.648 707.293 -0.970035 -0.234957 -0.0618584 0.403333
-183.029 298.329 -512.285 0.97777 0.184823 0.0990303 4.93361e-08
344.414 -62.2801 219.324 0.249437 0.259837 -0.932881 1.27232
261.854 -223.116 1010 0.146667 -0.0852274 -0.985508 0.000965736
-195.168 290.533 274.316 0.922634 -0.252829 0.291245 0.000206503
-128.655 -325.496 -692.252 0.67827 -0.652109 0.33868 0.000360888
285.345 202.678 220.933 -0.987825 0.0566898 0.144874 0.000785126
286.363 -201.236 -316.884 -0.724507 0.508193 0.465649 3.53084e-08
200.748 -286.706 321.176 0.278105 -0.442576 -0.852516 2.21125e-05
-150.306 -37.6496 1010 0.0831587 0.962094 -0.259732 2.85447e-08
-5.72939 162.091 1010 -0.954455 -0.00939056 -0.298208 3.60858e-08
-139.263 -321.101 -797.735 0.528733 -0.664355 0.528275 0.000282836
-306.644 -168.729 847.19 -0.360786 -0.63173 -0.686112 2.47829
-349.433 -19.9113 -637.093 -0.0187475 0.394057 0.918895 4.69318e-08
258.27 236.213 44.0924 -0.707143 -0.45206 -0.543682 0.000857764
-284.604 -203.716 -38.5749 0.742697 -0.20916 -0.636123 3.39615e-08
216.169 -275.266 223.999 -0.0940066 0.919762 0.381052 0.000279823
300.358 179.681 -645.49 0.108645 -0.015326 0.993962 0.000252342
-323.066 -134.641 -275.94 0.732634 0.165692 0.660147 1.77127e-08
179.414 43.6533 -1010 -0.447343 -0.107442 0.887886 0.000197014
251.013 243.911 -334.802 -0.467705 -0.476745 0.744289 2.21103e-08
315.341 -151.854 -899.021 -0.533205 -0.33339 0.777524 2.67192e-08
328.102 121.857 198.088 -0.644321 0.698267 0.311886 0.00080563
314.478 101.834 -1010 0.081817 0.585853 0.806277 3.48514e-08
-311.088 -160.387 408.081 0.21268 0.438619 -0.873144 0.000117665
-349.538 -17.9804 -795.496 0.903507 -0.318454 0.286813 0.000928741
-52.2511 -346.078 -92.1638 0.961309 -0.0657265 -0.267516 4.61594e-09
29.1646 348.783 571.059 -0.249518 -0.670349 -0.698837 4.05306e-08
238.495 -256.164 -594.672 -0.977804 0.205815 0.0392376 2.61571e-08
223.676 -50.2036 -1010 -0.542706 0.772558 0.329581 1.08737
28.7952 -348.813 520.452 -0.319911 -0.378827 -0.868416 0.000933641
254.214 -240.573 497.618 0.875983 0.120355 -0.467086 3.86034e-08
260.55 -233.695 33.2934 0.522192 0.845594 0.110848 9.18597e-05
154.219 314.192 679.971 0.368468 0.143106 -0.91856 2.82509e-05
309.012 -164.353 -244.816 0.176989 0.34627 0.921288 2.92042e-05
234.097 -260.19 255.131 -0.169457 0.0364678 -0.984863 0.000228824
80.542 -340.607 -202.366 0.184318 0.918294 0.350374 0.000282419
-340.411 -81.3638 -706.176 -0.271213 0.20572 0.940278 0.000361062
-177.846 72.0056 -1010 0.211018 0.92115 0.327039 3.51393e-08
-318.973 144.07 986.177 0.670613 -0.578685 -0.464114 4.15147e-08
-259.374 235 305.756 0.654511 -0.133607 -0.744154 1.49736e-08
-232.802 -261.349 975.94 0.522022 0.848121 -0.0904641 3.05125e-08
128.026 325.744 -516.87 0.416195 -0.906985 -0.064492 1.41212
332.466 -109.389 -780.734 0.643767 0.602489 0.471775 2.3387
-94.1875 -104.917 1010 -0.609214 -0.0541435 -0.791155 1.03262e-08
204.413 -242.976 -1010 0.896394 0.0868011 0.434675 0.00084985
-122.942 327.697 921.478 -0.253628 0.569437 -0.78193 0.229728
290.674 194.957 732.348 -0.845379 0.367222 -0.387922 2.88513e-08
-303.577 1.12324 -1010 0.839133 -0.519048 -0.162616 1.877e-05
-293.367 190.881 -987.706 -0.464469 -0.720161 0.5154 4.43028e-08
-68.2349 343.284 -885.727 -0.926259 -0.376811 0.00762419 2.72302e-08
265.035 228.596 -463.154 0.83285 0.102707 0.543886 4.32351e-08
-304.527 172.52 959.521 -0.116007 -0.160876 -0.980133 0.000406553
-255.762 238.926 -516.653 0.7528 -0.247387 0.609993 0.00045536
94.3609 -337.04 -449.564 -0.661102 0.746871 -0.0716125 0.000803878
85.5748 -339.377 -181.327 0.630466 0.729331 0.265685 0.000249915
-344.545 -61.5554 297.469 0.69953 0.711941 0.0616341 0.000968798
158.809 311.897 -625.874 0.177393 -0.946331 0.270165 0.000164762
-326.613 125.794 -909.178 0.226043 0.0842021 0.970471 0.000777199
196.323 -289.754 -937.516 0.549997 -0.559312 0.620221 9.29399e-09
287.33 -199.853 734.957 0.302697 0.390054 -0.869616 0.000835376
-277.99 212.654 -808.422 0.110579 -0.979586 -0.167879 0.000667451
203.428 -284.811 -147.068 -0.0340695 0.601567 -0.798095 0.000259876
281.914 207.424 513.456 -0.448907 0.809314 -0.378804 0.000110926
-210.133 -279.9 893.578 0.396541 0.909937 -0.121534 0.000756591
312.226 -158.162 760.662 -0.298568 0.0624154 -0.952345 0.000680097
-347.957 37.7617 -480.663 0.00103259 0.983926 0.178576 0.000638029
268.151 224.934 -398.607 -0.448396 0.462873 0.76465 0.000960333
-319.421 -143.074 644.791 0.872488 0.459373 -0.166556 6.46904e-05
-326.826 -125.239 -788.734 0.799391 -0.521429 0.298473 2.00052
169.821 -306.04 259.073 -0.343573 0.898944 -0.271766 4.73154e-08
89.2862 338.42 -679.787 0.118876 -0.992886 0.00676457 0.000793131
-218.376 273.518 754.348 -0.555345 -0.717506 -0.420449 0.000580877
-327.017 124.738 -214.703 -0.529886 -0.749872 0.396123 0.000807825
-192.81 -292.103 941.639 0.981511 0.182328 0.0582433 0.000345109
141.22 -320.245 -534.996 0.743017 0.378015 0.552295 0.000629117
331.23 -113.079 698.257 0.0518377 0.997919 0.0383417 8.2167e-09
91.8342 281.375 1010 -0.207059 0.934194 -0.290532 2.41297
-348.014 37.2333 875.718 0.238054 0.786003 -0.570552 1.26422e-08
286.052 201.679 -591.329 -0.609618 0.626845 0.485213 3.65076e-08
-21.0218 -349.368 860.511 -0.816849 0.520653 -0.248352 2.49409
340.369 81.5405 -66.834 -0.645969 -0.507993 0.569796 4.48641e-08
31.0364 -348.621 -524.777 -0.734198 -0.17563 0.655826 1.90226
137.27 321.958 301.344 -0.983059 -0.00812358 -0.183109 0.000720432
-176.873 -302.02 -479.896 0.358303 0.519784 0.775528 8.03128e-09
224.502 268.513 -482.82 0.626308 -0.760112 0.173114 0.000197507
-5.23605 349.961 -718.515 0.988845 -0.139086 0.0532998 0.000938178
-222.194 270.426 552.738 0.951788 0.281443 0.122024 0.000249834
-43.4075 347.298 -821.317 -0.0150199 -0.812087 0.583343 0.000502716
-131.36 294.171 -1010 0.306342 -0.86515 0.397076 2.05301e-08
249.691 245.264 -625.006 0.304408 0.572033 0.761652 0.00096729
-42.0614 -347.463 -876.232 0.467654 0.21949 0.856227 1.1348
-262.954 -230.987 -690.47 0.69622 0.712078 -0.0906814 0.00035901
212.79 277.886 -505.505 0.878745 -0.366218 0.306091 0.000348928
231.85 262.193 574.477 -0.304839 -0.60783 -0.733223 0.000918787
-177.889 -301.423 -825.756 -0.352304 0.282576 0.892207 6.24429e-09
-318.112 -145.96 -768.992 -0.404601 0.381705 0.831023 0.000721048
109.357 332.477 -83.8768 0.483876 -0.200837 0.851779 4.73165e-05
-229.37 264.366 -727.842 -0.328359 0.291388 0.898484 0.000843601
254.544 240.224 -509.374 -0.330057 -0.656576 0.678211 1.76756e-08
239.424 -255.297 985.292 -0.952909 0.0736532 -0.294175 1.40201e-08
262.045 -232.018 -511.585 -0.28346 0.402418 0.870465 1.36299e-08
280.931 208.753 705.8 -0.623793 0.185665 -0.759217 8.56882e-05
-36.5851 -348.083 -546.781 -0.0322885 0.988361 -0.148658 1.41524e-08
-129.682 -325.088 315.331 0.717088 0.212852 -0.663686 0.000598614
232.759 261.387 -865.806 -0.59713 -0.164067 0.785187 0.000949691
-204.213 -284.248 70.4244 0.270627 0.0986838 0.957613 0.000370416
345.326 -57.008 33.9847 -0.486072 0.816694 0.311038 0.000772551
-143.992 -319.008 546.91 0.77987 0.616622 0.10761 1.99131e-08
309.085 -164.215 261.38 -0.111847 0.800832 -0.588352 4.47027e-08
281.906 -207.435 -85.9946 -0.0540663 0.856554 0.513217 3.27138e-08
-335.51 -99.6645 -587.345 0.877423 0.023023 0.479165 0.000208978
80.3421 -340.654 -220.813 0.17561 0.692461 0.699756 0.000332201
14.242 204.274 -1010 0.315629 -0.0763099 0.945809 3.69536e-08
199.206 -34.1066 -1010 -0.965214 0.249376 -0.0785687 1.03329
348.121 -36.2185 614.65 -0.466372 0.829824 -0.306413 1.8606
217.347 -141.363 1010 0.061218 0.937129 -0.34357 2.46052
45.2303 -347.065 421.427 0.974364 0.170676 -0.146574 2.18059
-242.856 -252.033 -795.968 -0.0433023 0.93928 0.340408 0.000251971
341.157 -78.1768 982.307 0.575489 -0.771647 -0.270874 6.69924e-09
-85.8338 -216.458 1010 -0.19436 0.155891 -0.968464 0.000776542
323.611 133.326 -820.319 0.883767 -0.333194 0.328539 0.000829383
272.016 -220.244 -209.463 -0.976225 0.150709 -0.15579 1.20089
344.528 61.6486 981.267 0.725961 0.323091 -0.607119 0.000840457
-102.309 334.713 -187.807 0.806476 -0.302786 0.507855 2.28669
-319.035 143.932 288.373 -0.158221 -0.984818 -0.0714047 1.84781
-12.9429 349.761 612.298 -0.603174 0.555671 -0.572198 0.000381706
-307.099 167.899 -833.053 -0.21142 -0.765731 0.607419 0.482798
253.504 201.104 1010 -0.43739 -0.88833 0.139853 0.255216
338.451 -89.1669 243.43 -0.263643 0.952164 -0.154521 3.56539e-08
-323.493 133.613 -232.131 0.285845 -0.827338 -0.483534 3.62145e-08
-222.206 244.361 -1010 0.262416 -0.294586 0.918889 0.000778934
5.68731 -338.733 -1010 -0.905812 0.38969 0.166271 0.202047
-27.4527 -193.682 1010 0.97179 0.229656 -0.053693 0.000240277
262.268 231.766 977.004 -0.614034 -0.787761 -0.0489399 0.000134647
272.099 220.142 868.056 -0.242157 -0.902751 -0.355529 0.000362975
66.5249 -343.62 177.09 0.327734 -0.111225 -0.9382 2.03771
-45.1089 347.081 -873.789 0.640772 -0.201406 0.740842 3.35419e-08
289.791 196.267 -454.083 -0.188782 0.800171 0.569287 0.000495517
-349.945 6.23178 -217.019 -0.211124 0.10788 0.971488 0.000613345
341.239 -77.8196 -66.8067 -0.0943033 0.921836 0.375934 0.000548229
126.556 -326.318 -62.7429 0.397556 0.477276 0.783682 0.000997783
-115.959 -330.232 -353.448 -0.946071 0.196395 0.257641 0.000830673
-207.169 143.068 1010 -0.561443 -0.794116 -0.232726 1.88161e-05
-46.1616 346.943 -952.785 0.415254 -0.892038 0.178417 0.000143969
-83.0269 340.01 -931.768 -0.706863 -0.50077 0.499574 0.000136556
-283.102 205.799 743.265 -0.853517 -0.0948658 -0.512357 0.000719148
25.2539 -349.088 958.396 0.653273 0.754234 -0.0660705 1.95513
-212.843 277.845 -661.927 0.00342072 -0.854091 0.520112 0.000702689
345.188 -57.8405 -392.511 0.0935254 0.103589 0.990213 1.12677
138.33 -321.504 996.492 -0.222591 -0.888033 -0.402308 2.0198e-08
81.8199 -144.894 -1010 0.0220404 -0.936053 0.351168 0.000129694
-248.628 -32.1477 1010 -0.230403 0.431009 -0.872436 2.12292
-270.703 221.856 111.572 -0.241373 -0.45328 -0.858066 2.70229e-09
131.403 -324.397 -493.166 0.568702 0.538577 0.621702 1.06825
-347.82 -39.0016 115.522 0.0803768 -0.162087 -0.983497 0.000360853
-132.867 -323.8 -626.803 0.718249 -0.604609 0.344335 0.000560968
291.243 -194.107 -99.3632 -0.921617 0.0690551 0.381907 2.56155e-08
-335.598 99.3684 -955.56 0.696565 0.699516 -0.159609 1.99753
74.6746 341.941 780.81 -0.615929 -0.35114 -0.705218 2.09833e-05
19.5094 349.456 363.775 -0.0484683 -0.847126 0.529177 0.000486053
-76.3555 -341.57 455.874 -0.194221 -0.279908 -0.940175 0.000935191
